Bellview Airlines,\N,B3,BLV,BELLVIEW AIRLINES,Nigeria,Y
bmi,bmi British Midland,BD,BMA,MIDLAND,United Kingdom,Y
British Medical Charter,\N,,BMD,BRITISH MEDICAL,United Kingdom,N
Briggs Marine Environmental Services,\N,,BME,BRIGGS,United Kingdom,N
Bristow Masayu Helicopters,\N,,BMH,MASAYU,Indonesia,N
bmibaby,\N,WW,BMI,BABY,United Kingdom,Y
Bemidji Airlines,\N,CH,BMJ,BEMIDJI,United States,Y
Bismillah Airlines,\N,5Z,BML,BISMILLAH,Bangladesh,N
Bowman Aviation,\N,,BMN,BOWMAN,United States,N
British Midland Regional,\N,,BMR,,United Kingdom,Y
BMW,\N,,BMW,BMW-FLIGHT,Germany,N
Banco de Mexico,\N,,BMX,BANXICO,Mexico,N
Bond Offshore Helicopters,\N,,BND,BOND,United Kingdom,N
Benina Air,\N,,BNE,BENINA AIR,Libya,N
BN Group Limited,\N,,BNG,VECTIS,United Kingdom,N
Blue Nile Ethiopia Trading,\N,,BNL,NILE TRADING,Ethiopia,N
Bonair Aviation,\N,,BNR,BONAIR,Canada,N
Bancstar - Valley National Corporation,\N,,BNS,BANCSTAR,United States,N
Bentiu Air Transport,\N,,BNT,BENTIU AIR,Sudan,N
Benane Aviation Corporation,\N,,BNV,BENANE,Mauritania,N
British North West Airlines,\N,,BNW,BRITISH NORTH,United Kingdom,N
Boniair,\N,,BOA,KUMANOVO,Macedonia,N
Bond Air Services,\N,,BOD,UGABOND,Uganda,N
Boeing,\N,,BOE,BOEING,United States,N
Bordaire,\N,,BOF,BORDAIR,Canada,N
Bookajet Limited,\N,,BOO,BOOKAJET,United Kingdom,N
Bouraq Indonesia Airlines,\N,BO,BOU,BOURAQ,Indonesia,N
Blue Panorama Airlines,\N,BV,BPA,BLUE PANOROMA,Italy,Y
Berkhut ZK,\N,,BPK,VENERA,Kazakhstan,N
Bundepolizei-Fliegertruppe,\N,,BPO,PIROL,Germany,N
Budapest Aircraft Services/Manx2,\N,,BPS,BASE,Hungary,Y
Bonus Aviation,\N,,BPT,BONUS,United Kingdom,N
British Petroleum Exploration,\N,,BPX,,Colombia,N
BRA-Transportes Aereos,\N,7R,BRB,BRA-TRANSPAEREOS,Brazil,N
Brock Air Services,\N,,BRD,BROCK AIR,Canada,N
Breeze Ltd,\N,,BRE,AVIABREEZE,Ukraine,N
Bering Air,\N,8E,BRG,BERING AIR,United States,Y
Briansk State Air Enterprise,\N,,BRK,BRIANSK-AVIA,Russia,N
Branson Airlines,\N,,BRN,BRANSON,United States,N
BASE Regional Airlines,\N,,BRO,COASTRIDER,Netherlands,N
Brazilian Air Force,\N,,BRS,BRAZILIAN AIR FORCE,Brazil,Y
British Regional Airlines,\N,,BRT,BRITISH,United Kingdom,N
Belavia Belarusian Airlines,\N,B2,BRU,BELARUS AVIA,Belarus,Y
Bravo Air Congo,\N,K6,BRV,BRAVO,Democratic Republic of the Congo,N
Bright Aviation Services,\N,,BRW,BRIGHT SERVICES,Bulgaria,N
Braniff International Airways,\N,BN,BNF,Braniff,United States,N
Buffalo Express Airlines,\N,,BRX,BUFF EXPRESS,United States,N
Burundayavia,\N,,BRY,BURAIR,Kazakhstan,N
Bistair - Fez,\N,,BSC,BIG SHOT,Kyrgyzstan,N
Blue Star Airlines,\N,,BSD,AIRLINES STAR,Mexico,N
Brasair Transportes Aereos,\N,,BSI,BRASAIR,Brazil,N
Blue Swann Aviation,\N,,BSJ,BLUE SWANN,United Kingdom,N
Blue Sky Aviation,\N,,BSM,,Lebanon,N
Bissau Aero Transporte,\N,,BSS,BISSAU AIRSYSTEM,Guinea-Bissau,N
Best Air,\N,,BST,TUNCA,Turkey,N
Blue Sky Airways,\N,,BSW,SKY BLUE,Czech Republic,N
Big Sky Airlines,\N,GQ,BSY,BIG SKY,United States,N
BAL Bashkirian Airlines,\N,V9,BTC,BASHKIRIAN,Russia,N
Baltijas Helicopters,\N,,BTH,BALTIJAS HELICOPTERS,Latvia,N
Baltyka,\N,,BTK,BALTYKA,Ukraine,N
Baltia Air Lines,\N,,BTL,BALTIA FLIGHT,United States,N
Botir-Avia,\N,,BTR,BOTIR-AVIA,Kyrgyzstan,N
Business Express,\N,,GAA,BIZEX,United States,N
BT-Slavuta,\N,,BTT,BEETEE-SLAVUTA,Ukraine,N
Metro Batavia,\N,7P,BTV,BATAVIA,Indonesia,Y
Bulgarian Air Charter,\N,,BUC,BULGARIAN CHARTER,Bulgaria,N
Blue Airlines,\N,,BUL,BLUE AIRLINES,Democratic Republic of the Congo,N
Buryat Airlines Aircompany,\N,,BUN,BURAL,Russia,N
Buzz Stansted,\N,,BUZ,BUZZ,United Kingdom,N
Buffalo Airways,\N,,BVA,BUFFALO AIR,United States,N
Bulgarian Aeronautical Centre,\N,,BVC,BULGARIAN WINGS,Bulgaria,N
Baron Aviation Services,\N,,BVN,SHOW-ME,United States,N
Berjaya Air,\N,J8,BVT,BERJAYA,Malaysia,Y
Bellview Airlines,\N,,BVU, Sierra Leone,,N
Blue Wings,\N,QW,BWG,BLUE WINGS,Germany,Y
Blue Wing Airlines,\N,,BWI,BLUE TAIL,Suriname,N
BWA (2002) Ltd,\N,,BWL,BRITWORLD,United Kingdom,N
Bahrain Executive Air Services,\N,,BXA,BEXAIR,Bahrain,N
Bar XH Air,\N,,BXH,PALLISER,Canada,N
Brussels International Airlines,\N,,BXI,XENIA,Belgium,N
BAX Global,\N,8W,,,,N
Redding Aero Enterprises,\N,,BXR,BOXER,United States,N
Berry Aviation,\N,,BYA,BERRY,United States,N
Bylina Joint-Stock Company,\N,,BYL,BYLINA,Russia,N
Berytos Airlines,\N,,BYR,,Lebanon,N
Bayu Indonesia Air,\N,BM,BYE,BAYU,Indonesia,N
Bizair Fluggesellschaft,\N,,BZA,BERLIN BEAR,Germany,N
Brit Air,\N,DB,BZH,BRITAIR,France,Y
Butane Buzzard Aviation Corporation,\N,,BZZ,BUZZARD,United Kingdom,N
Business Flight Salzburg,\N,,AUJ,AUSTROJET,Austria,N
BKS Air (Rivaflecha),\N,,CKM,COSMOS,Spain,N
Bristol Flying Centre,\N,,CLF,CLIFTON,United Kingdom,N
Barnes Olsen Aeroleasing,\N,,CLN,SEELINE,United Kingdom,N
Baltimore Air Transport,\N,,CPJ,CORPJET,United States,N
Boston-Maine Airways,\N,E9,CXS,CLIPPER CONNECTION,United States,N
Brussels Airlines,SN Brussels Airlines,SN,DAT,BEE-LINE,Belgium,Y
Baltimore Airways,\N,,EAH,EASTERN,United States,N
Bond Aviation,\N,,EBA,BOND AVIATION,Italy,N
Brazilian Army Aviation,\N,,EXB,BRAZILIAN ARMY,Brazil,N
Business Express Delivery,\N,,EXP,EXPRESS AIR,Canada,N
Bel Limited,\N,,FOS,,Russia,N
Bangkok Aviation Center,\N,,HAW,THAI HAWK,Thailand,N
Benair,\N,,HAX,SCOOP,Norway,N
Binter Canarias,\N,NT,IBB,,Spain,Y
Bonyad Airlines,\N,,IRJ,BONYAD AIR,Iran,N
Burundaiavia,\N,,IVR,RERUN,Kazakhstan,N
Blue Air,\N,0B,JOR,BLUE TRANSPORT,Romania,Y
British Mediterranean Airways,\N,KJ,LAJ,BEE MED,United Kingdom,Y
Belle Air,\N,,LBY,ALBAN-BELLE,Albania,N
Blom Geomatics,\N,,LED,SWEEPER,Norway,N
Benin Littoral Airways,\N,,LTL,LITTORAL,Benin,N
Bombardier Business Jet Solutions,\N,,LXJ,FLEXJET,United States,N
Bulgaria Air,\N,FB,LZB,FLYING BULGARIA,Bulgaria,Y
Brazilian Navy Aviation,\N,,MBR,BRAZILIAN NAVY,Brazil,N
Barents AirLink,\N,8N,NKF,NORDFLIGHT,Sweden,Y
Belgian Navy,\N,,NYB,BELGIAN NAVY,Belgium,N
Bakoji Airlines Services,\N,,OGJ,BAKO AIR,Nigeria,N
Benders Air,\N,,PEB,PALEMA,Sweden,N
Balmoral Central Contracts,\N,,PNT,PORTNET,South Africa,N
BGB Air,\N,,POI,BOJBAN,Kazakhstan,N
Butte Aviation,\N,,PPS,PIPESTONE,United States,N
Bond Air Services,\N,,RHD,RED HEAD,United Kingdom,N
Business Airfreight,\N,,RLR,RATTLER,United States,N
BAC Express Airlines,\N,,RPX,RAPEX,United Kingdom,N
Boscombe Down DERA (Formation),\N,,RRS,BLACKBOX,United Kingdom,N
Business Jet Sweden,\N,,SCJ,SCANJET,Sweden,N
British Airways Shuttle,\N,,SHT,SHUTTLE,United Kingdom,N
British Sky Broadcasting,\N,,SKH,SKYNEWS,United Kingdom,N
Bell Helicopter Textron,\N,,TXB,TEXTRON,Canada,N
Buzzaway Limited,\N,,UKA,UKAY,United Kingdom,N
Biz Jet Charter,\N,,VLX,AVOLAR,United States,N
Blue Chip Jet,\N,,VOL,BLUE SPEED,Sweden,N
BAE Systems,\N,,WFD,AVRO,United Kingdom,N
BAE Systems,\N,,WTN,TARNISH,United Kingdom,N
Baseops International,\N,,XBO,,United States,N
Bureau Veritas,\N,,XDA,,France,N
British Airways,\N,,XMS,SANTA,United Kingdom,N
Boskovic Air Charters Limited,\N,,ZBA,BOSKY,Kenya,N
C Air Jet Airlines,\N,,SRJ,SYRJET,Syrian Arab Republic,N
C N Air,\N,,ORO,CAPRI,Spain,N
C and M Aviation,\N,,TIP,TRANSPAC,United States,N
C&M Airways,\N,,RWG,RED WING,United States,N
C.S.P.,\N,,RMU, Societe,AIR-MAUR,N
CABI,\N,,CBI,CABI,Ukraine,N
CAI,\N,,CPI,AIRCAI,Italy,N
CAL Cargo Air Lines,\N,5C,ICL,CAL,Israel,Y
CAM Air Management,\N,,CMR,CAMEO,United Kingdom,N
CATA L,\N,,CTZ,CATA,Argentina,N
CCF Manager Airline,\N,,CCF,TOMCAT,Germany,N
CEDTA (Compania Ecuatoriana De Transportes Aereos),\N,,CED,CEDTA,Ecuador,N
CHC Denmark,\N,,HBI,HELIBIRD,Denmark,N
CHC Helicopters,\N,,HEM,HEMS,Australia,N
CHC Airways,\N,AW,SCH,,Netherlands,N
CHC Helikopter Service,\N,,HKS,HELIBUS,Norway,N
CI-Tours,\N,,VCI,CI-TOURS,Ivory Coast,N
CKC Services,\N,,CKC,,United States,N
CM Stair,\N,,CMZ,CEE-EM STAIRS,Mauritania,N
CNET,\N,,CNT,KNET,France,N
COAPA AIR,\N,,OAP,COAPA,Mexico,N
COMAV,\N,,PDR,SPEEDSTER,Namibia,N
CRI Helicopters Mexico,\N,,CRH,HELI-MEX,Mexico,N
CSA Air,\N,,IRO,IRON AIR,United States,N
CSE Aviation,\N,,CSE,OXFORD,United Kingdom,N
CTK Network Aviation,\N,,CTQ,CITYLINK,Ghana,N
Cabair College of Air Training,\N,,CBR,CABAIR,United Kingdom,N
Cabo Verde Express,\N,,CVE,KABEX,Cape Verde,N
Caernarfon Airworld,\N,,CWD,AMBASSADOR,United Kingdom,N
Cairo Air Transport Company,\N,,CCE,,Egypt,N
Cal Gulf Aviation,\N,,CGC,CAL-GULF,Sao Tome and Principe,N
Cal-West Aviation,\N,,REZ,CAL AIR,United States,N
California Air Shuttle,\N,,CSL,CALIFORNIA SHUTTLE,United States,N
Calima Aviacion,\N,XG,CLI,CALIMA,Spain,Y
Calm Air,\N,MO,CAV,CALM AIR,Canada,N
Camai Air,\N,R9,CAM,AIR CAMAI,United States,N
Cambodia Airlines,\N,,KHM,CAMBODIA AIRLINES,Cambodia,N
Cameroon Airlines,\N,UY,UYC,CAM-AIR,Cameroon,N
Campania Helicopteros De Transporte,\N,,HSO,HELIASTURIAS,Spain,N
CanJet,\N,C6,CJA,CANJET,Canada,N
Canada Jet Charters,\N,,PIL,PINNACLE,Canada,N
Canadian Airlines,\N,CP,CDN,CANADIAN,Canada,Y
Canadian Coast Guard,\N,,CTG,CANADIAN COAST GUARD,Canada,N
Canadian Eagle Aviation,\N,,HIA,HAIDA,Canada,N
Canadian Forces,\N,,CFC,CANFORCE,Canada,N
Canadian Global Air Ambulance,\N,,BZD,BLIZZARD,Canada,N
Canadian Helicopters,\N,,CDN,CANADIAN,Canada,N
Canadian Interagency Forest Fire Centre,\N,,TKR,TANKER,Canada,N
Canadian National Telecommunications,\N,,XNC,,Canada,N
Canadian North,\N,5T,MPE,EMPRESS,Canada,Y
Canadian Regional Airlines,\N,,CDR,CANADIAN REGIONAL,Canada,N
Canadian Warplane Heritage Museum,\N,,CWH,WARPLANE HERITAGE,Canada,N
Canadian Western Airlines,\N,W2,CWA,CANADIAN WESTERN,Canada,N
Canair,\N,,CWW,CANAIR,China,N
Cancun Air,\N,,CUI,CAN-AIR,Mexico,N
Cape Air,\N,9K,KAP,CAIR,United States,Y
Cape Air Transport,\N,,CTO,,Australia,N
Cape Central Airways,\N,,SEM,SEMO,United States,N
Cape Smythe Air,\N,,CMY,CAPE SMYTHE AIR,United States,N
Capital Air Service,\N,,CPX,CAPAIR,United States,N
Capital Airlines,\N,,CPD,CAPITAL DELTA,Kenya,N
Capital Airlines Limited,\N,,NCP,CAPITAL SHUTTLE,Nigeria,N
Capital Cargo International Airlines,\N,PT,CCI,CAPPY,United States,N
Capital City Air Carriers,\N,,CCQ,CAP CITY,United States,N
Capital Trading Aviation,\N,,EGL,PRESTIGE,United Kingdom,N
Capitol Air Express,\N,,CEX,CAPITOL EXPRESS,United States,N
Capitol Wings Airline,\N,,CWZ,CAPWINGS,United States,N
Caravan Air,\N,,VAN,CAMEL,Mauritania,N
Cardiff Wales Flying Club,\N,,CWN,CAMBRIAN,United Kingdom,N
Cardinal/Air Virginia,\N,,FVA,AIR VIRGINIA,United States,N
Cardolaar,\N,,GOL,CARGOLAAR,Namibia,N
Cards Air Services,\N,,CDI,CARDS,Philippines,N
Care Flight,\N,,CFH,CARE FLIGHT,Australia,N
Carga Aerea Dominicana,\N,,CDM,CARGA AEREA,Dominican Republic,N
Carga Express Internacional,\N,,EST,CARGAINTER,Mexico,N
Cargo 360,\N,GG,GGC,LONG-HAUL,United States,N
Cargo Express,\N,,MCX,MAURICARGO,Mauritania,N
Cargo Ivoire,\N,,CRV,CARGOIV,Ivory Coast,N
Cargo Link (Caribbean),\N,,CLM,CARGO LINK,Barbados,N
Cargo Three,\N,,CTW,THIRD CARGO,Panama,N
Cargoitalia,\N,2G,CRG,WHITE PELICAN,Italy,N
Cargojet Airways,\N,W8,CJT,CARGOJET,Canada,N
Cargolux,\N,CV,CLX,CARGOLUX,Luxembourg,N
Cargoman,\N,,CGM,HOTEL CHARLIE,Oman,N
Carib Aviation,\N,,DEL,RED TAIL,Antigua and Barbuda,N
Carib Express,\N,,BCB,WAVEBIRD,Barbados,N
Caribair,\N,,CBC,CARIBAIR,Dominican Republic,N
Caribbean Air Cargo,\N,,DCC,CARICARGO,Barbados,N
Caribbean Air Transport,\N,,CLT,CARIBBEAN,Netherlands,N
Caribbean Airlines,\N,BW,BWA,CARIBBEAN AIRLINES,Trinidad and Tobago,Y
Caribbean Airways,\N,,IQQ,CARIBJET,Barbados,N
Caribbean Express,\N,,TLC,CARIB-X,United States,N
Caribbean Star Airlines,\N,8B,GFI,CARIB STAR,Antigua and Barbuda,N
Caribintair,\N,,CRT,CARIBINTAIR,Haiti,N
Carill Aviation,\N,,CVG,CARILL,United Kingdom,N
Carpatair,\N,V3,KRP,CARPATAIR,Romania,Y
Carranza,\N,,CRR,CARRANZA,Chile,N
Carroll Air Service,\N,,ULS,ULSTER,United States,N
Casement Aviation,\N,,CMT,CASEMENT,United States,N
Casino Airline,\N,,CSO,CASAIR,United States,N
Casper Air Service,\N,,CSP,CASPER AIR,United States,N
Caspian Airlines,\N,RV,CPN,CASPIAN,Iran,Y
Castle Aviation,\N,,CSJ,CASTLE,United States,N
Cat Aviation,\N,,CAZ,EUROCAT,Switzerland,N
Catalina Flying Boats,\N,,CBT,CATALINA AIR,United States,N
Catex,\N,,TEX,CATEX,France,N
Cathay Pacific,\N,CX,CPA,CATHAY,Hong Kong SAR of China,Y
Caverton Helicopters,\N,,CJR,CAVERTON AIR,Nigeria,N
Cayman Airways,\N,KX,CAY,CAYMAN,Cayman Islands,Y
Cebu Pacific,\N,5J,CEB,CEBU AIR,Philippines,Y
Cecil Aviation,\N,,CIL,CECIL,United Kingdom,N
Cega Aviation,\N,,CEG,CEGA,United Kingdom,N
Celtic Airways,\N,,CEC,CELTAIR,United Kingdom,N
Celtic West,\N,,CWE,CELTIC,United Kingdom,N
Centavia,\N,7N,CNA,,Serbia,N
Cente D'Essais En Vol,\N,,CEV,CENTEV,France,N
Centennial Airlines,\N,,CNL,WYO-AIR,United States,N
Centennial Flight Centre,\N,,CNS,CENTENNIAL,Canada,N
Center Vol,\N,,CVO,CENTERVOL,Spain,N
Center-South,\N,,CTS,CENTER-SOUTH,Russia,N
Centrafrican Airlines,\N,,CET,CENTRAFRICAIN,Central African Republic,N
Central Air Express,\N,,CAX,CENTRAL EXPRESS,Democratic Republic of Congo,N
Central Airlines,\N,,CTL,CENTRAL COMMUTER,United States,N
Central Airways,\N,,CNY,CENTRAL LEONE,Sierra Leone,N
Central American Airlines,\N,,ACN,AEROCENTRO,Nicaragua,N
Central Aviation,\N,,YOG,YOGAN AIR,United States,N
Central Connect Airlines,\N,,CCG,,Czech Republic,Y
Central De Discos De Reynosa,\N,,DRN,DISCOS REYNOSA,Mexico,N
Central European Airlines,\N,,CMA,EUROCENTRAL,Czech Republic,N
Central Flying Service,\N,,CHA,CHARTER CENTRAL,United States,N
Central Mongolia Airways,\N,,CEM,CENTRAL MONGOLIA,Mongolia,N
Central Mountain Air,\N,,GLR,GLACIER,Canada,N
Central Queensland Aviation College,\N,,CQC,,Australia,N
Central Skyport,\N,,CSI,SKYPORT,United States,N
Centralwings,\N,C0,CLW,CENTRALWINGS,Poland,Y
Centre Airlines,\N,,DTV,DUTCH VALLEY,United States,N
Centre of Applied Geodynamica,\N,,CGS,GEO CENTRE,Russia,N
Centre-Avia,\N,J7,CVC,AVIACENTRE,Russia,N
Centro De Helicopteros Corporativos,\N,,CCV,HELICORPORATIVO,Mexico,N
Centro de Formacion Aeronautica de Canarias,\N,,ACF,FORCAN,Spain,N
Centurion Air Cargo,\N,WE,CWC,CHALLENGE CARGO,United States,N
Century Aviation,\N,,URY,CENTURY AVIA,Mexico,N
Century Aviation International,\N,,HAI,,Canada,N
Certified Air Dispatch,\N,,XAD,,United States,N
Cetraca Aviation Service,\N,,CER,CETRACA,Democratic Republic of the Congo,N
Chabahar Airlines,\N,,IRU,CHABAHAR,Iran,N
Chalair Aviation,\N,,CLG,CHALLAIR,France,N
Chalk's Ocean Airways,\N,OP,CHK,CHALKS,United States,N
Challenge Air Transport,\N,,CLS,AIRISTO,Germany,N
Challenge Aviation,\N,,CHS,CHALLENGE AVIATION,Australia,N
Challenge International Airlines,\N,,OFF,CHALLENGE AIR,United States,N
AC Challenge Aero,\N,,CHG,SKY CHALLENGER,Ukraine,N
Champagne Airlines,\N,,CPH,CHAMPAGNE,France,N
Champion Air,\N,MG,CCP,CHAMPION AIR,United States,N
Chanchangi Airlines,\N,,NCH,CHANCHANGI,Nigeria,N
Changan Airlines,\N,2Z,CGN,CHANGAN,China,N
Channel Island Aviation,\N,,CHN,CHANNEL,United States,N
Chantilly Air,\N,,WML,MARLIN,United States,N
Chaparral Airlines,\N,,CPL,CHAPARRAL,United States,N
Chari Aviation Services,\N,S8,CSU,CHARI SERVICE,Chad,N
Charlan Air Charter,\N,,CAH,CHARLAN,South Africa,N
Charlie Hammonds Flying Service,\N,,HMD,HAMMOND,United States,N
Charlotte Air National Guard,\N,,CGD,,United States,N
Charter Air,\N,,CHW,CHARTER WIEN,Austria,Y
Chartright Air,\N,,HRT,CHARTRIGHT,Canada,N
Chautauqua Airlines,\N,RP,CHQ,CHAUTAUQUA,United States,Y
Cheboksary Airenterprise JSC,\N,,CBB,CHEBAIR,Russia,N
Chemech Aviation,\N,,CHM,,Pakistan,N
Cherline,\N,,CHZ,CHERL,Russia,N
Chernomor-Avia,\N,,CMK,CHERAVIA,Russia,N
Cherokee Express,\N,,CBM,BLUE MAX,United States,N
Cherry Air,\N,,CCY,CHERRY,United States,N
Chesapeake Air Service,\N,,CAB,CHESAPEAKE AIR,United States,N
Chevron U.S.A,\N,,CVR,CHEVRON,United States,N
Cheyenne Airways,\N,,CYA,CHEYENNE AIR,United States,N
Chicago Air,\N,,CGO,WILD ONION,United States,N
Chicago Express,\N,C8,WDY,WINDY CITY,United States,N
Chief Rat Flight Services,\N,,RAT,RIVERRAT,South Africa,N
Chilchota Taxi Aereo,\N,,CCH,CHILCHOTA,Mexico,N
Chilcotin Caribou Aviation,\N,,DES,CHILCOTIN,Canada,N
Chilliwack Aviation,\N,,CAD,CHILLIWACKAIR,Canada,N
Chim-Nir Aviation,\N,,ETN,CHMINIR,Israel,N
China Airlines,\N,CI,CAL,DYNASTY,Taiwan,Y
China Cargo Airlines,\N,CK,CKK,CARGO KING,China,N
China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y
China Express Airlines,\N,,HXA,CHINA EXPRESS,China,N
China Flying Dragon Aviation,\N,,CFA,FEILONG,China,N
China General Aviation Corporation,\N,,CTH,TONGHANG,China,N
China National Aviation Corporation,\N,,CAG,CHINA NATIONAL,China,N
China Northern Airlines,\N,CJ,CBF,CHINA NORTHERN,China,N
China Northwest Airlines,\N,WH,CNW,CHINA NORTHWEST,China,N
China Ocean Helicopter Corporation,\N,,CHC,CHINA HELICOPTER,China,N
China Postal Airlines,\N,8Y,CYZ,CHINA POST,China,N
China Southern Airlines,\N,CZ,CSN,CHINA SOUTHERN,China,Y
China Southwest Airlines,\N,,CXN,CHINA SOUTHWEST,China,N
China United Airlines,\N,HR,CUA,LIANHANG,China,Y
China Xinhua Airlines,\N,XO,CXH,XINHUA,China,N
Yunnan Airlines,\N,3Q,CYH,YUNNAN,China,Y
Chinguetti Airlines,\N,,CGU,CHINGUETTI,Mauritania,N
Chipola Aviation,\N,,CEP,CHIPOLA,United States,N
Chippewa Air Commuter,\N,,CPW,CHIPPEWA-AIR,United States,N
Chitaavia,\N,X7,CHF,CHITA,Russia,N
Christman Air System,\N,,CAS,CHRISTMAN,United States,N
Christophorus Flugrettungsverein,\N,,OEC,CHRISTOPHORUS,Austria,N
Chrome Air Services,\N,,CHO,CHROME AIR,United States,N
Church Aircraft,\N,,CHU,CHURCHAIR,United States,N
Cielos Airlines,\N,A2,CIU,CIELOS,Peru,N
Cimber Air,\N,QI,CIM,CIMBER,Denmark,Y
Cirrus,\N,,RRU,HELICIRRUS,Chile,N
Cirrus Air,\N,,NTS,NITE STAR,United States,N
Cirrus Airlines,\N,C9,RUS,CIRRUS AIR,Germany,Y
Cirrus Middle East,\N,,JTI,,Lebanon,N
Citationshares,\N,,FIV,FIVE STAR,United States,N
Citibank,\N,,XCX,,United States,N
Citic General Aviation,\N,,HZX,ZHONGXIN,China,N
City Airline,\N,CF,SDR,SWEDESTAR,Sweden,Y
City Connexion Airlines,\N,G3,CIX,CONNEXION,Burundi,Y
City of Bangor,\N,,XBG,,United States,N
CityJet,\N,WX,BCY,CITY-IRELAND,Ireland,Y
Cityair (Chester) Limited,\N,,CAQ,AIR CHESTER,United Kingdom,N
Cityfly,\N,,CII,CITYFLY,Italy,N
BA CityFlyer,\N,CJ,CFE,FLYER,United Kingdom,Y
Cityline Hungary,\N,,CNB,CITYHUN,Hungary,N
Citylink Airlines,\N,,HSR,HOOSIER,United States,N
Civair Airways,\N,,CIW,CIVFLIGHT,South Africa,N
Civil Air Patrol South Carolina Wing,\N,,BKR,BOX KAR,United States,N
Civil Air Transport,\N,CT,CAT,Mandarin,Taiwan,N
Civil Aviation Authority,\N,,CIA,CALIMERA,Slovakia,N
Civil Aviation Authority of New Zealand,\N,,CIV,CIVAIR,New Zealand,N
Civil Aviation Inspectorate of the Czech Republic,\N,,CBA,CALIBRA,Czech Republic,N
Claessens International Limited,\N,,FMC,CLAESSENS,United Kingdom,N
Clark Aviation,\N,,CLK,CLARKAIR,United States,N
Clasair,\N,,CSF,CALEDONIAN,United Kingdom,N
Clay Lacy Aviation,\N,,CLY,CLAY-LACY,United States,N
Click Airways,\N,,CGK,CLICK AIR,Kyrgyzstan,Y
Cloud 9 Air Charters,\N,,CLZ,CLOUDLINE,South Africa,N
Clowes Estates Limited,\N,,CLD,CLOWES,United Kingdom,N
Club 328,\N,,SDJ,SPACEJET,United Kingdom,N
Club Air,\N,6P,ISG,CLUBAIR,Italy,N
Coast Air,\N,BX,CST,COAST CENTER,Norway,N
Coastal Air,\N,DQ,,U.S. Virgin Islands,United States,Y
Coastal Air Transport,\N,,TCL,TRANS COASTAL,United States,N
Coastal Airways,\N,,CNG,SID-AIR,United States,N
Coastal Travels,\N,,CSV,COASTAL TRAVEL,Tanzania,N
Cohlmia Aviation,\N,,CHL,COHLMIA,United States,N
Colaereos,\N,,OLR,COLAEREOS,Ecuador,N
Colemill Enterprises,\N,,CLE,COLEMILL,United States,N
Colgan Air,\N,9L,CJC,COLGAN,United States,Y
Colibri Aviation,\N,,CAE,HUMMINGBIRD,Canada,N
Colt International,\N,,CCX,,United States,N
Columbia Airlines,\N,,COL,COLAIR,Canada,N
Columbia Helicopters,\N,,WCO,COLUMBIA HELI,United States,N
Columbus Air Transport,\N,,KLR,KAY-LER,United States,N
Colvin Aviation,\N,,GHP,GRASSHOPPER EX,United States,N
Comair,\N,OH,COM,COMAIR,United States,Y
Comair,\N,MN,CAW,COMMERCIAL,South Africa,Y
Comed Group,\N,,CDE,COMEX,United Kingdom,N
Comeravia,\N,,CVV,COMERAVIA,Venezuela,N
Comercial Aerea,\N,,CRS,COMERCIAL AEREA,Mexico,N
Comet Airlines,\N,,CMG,SUNSPY,Nigeria,N
Comfort Air,\N,,FYN,FLYNN,Germany,N
Comlux Aviation,\N,,CLA,COMLUX,Switzerland,N
Commair Aviation,\N,,CMH,COMMODORE,United Kingdom,N
Commandement Du Transport Aerien Militaire Francais,\N,,CTM,COTAM,France,N
Commander Air Charter,\N,,CML,COMMANDAIR,Canada,N
Commander Mexicana,\N,,CRM,COMMANDERMEX,Mexico,N
Commercial Aviation,\N,,CMS,ACCESS,Canada,N
Commodore Aviation,\N,,GAR,,Australia,N
Commonwealth Jet Service,\N,,CJS,COMMONWEALTH,United States,N
CommutAir,\N,C5,UCA,COMMUTAIR,United States,Y
Comores Airlines,\N,KR,CWK,CONTICOM,Comoros,Y
Compagnia Generale Ripreseaeree,\N,,CGR,COMPRIP,Italy,N
Compagnie Aerienne du Mali,\N,,CMM,CAMALI,Mali,N
Compagnie Mauritanienne Des Transports,\N,,CPM,,Mauritania,N
Compagnie de Bauxites de Guinee,\N,,GIC,CEBEGE,Guinea,N
Compania Aerea de Valencia,\N,,AIF,,Spain,N
Compania Aerotecnicas Fotograficas,\N,,ATF,AEROTECNICAS,Spain,N
Compania Boliviana de Transporte Aereo Privado Aerosur,\N,,ASU, S.A.,ASUR,N
Compania De Actividades Y Servicios De Aviacion,\N,,LCT,STELLAIR,Spain,N
Compania Ejecutiva,\N,,EJV,EJECUTIVA,Mexico,N
Compania Helicopteros Del Sureste,\N,,HSE,HELISURESTE,Spain,N
Compania Mexicana De Aeroplanos,\N,,MDR,AEROPLANOS,Mexico,N
Compania Mexicargo,\N,GJ,MXC,MEXICARGO,Mexico,N
Compania Transportes Aereos Del Sur,\N,,HSS,TAS HELICOPTEROS,Spain,N
Compania de Servicios Aereos Tavisa,\N,,TAV,TAVISA,Spain,N
Company Flight,\N,,CYF,COMPANY FLIGHT,Denmark,N
Compass Airlines,\N,CP,CPZ,Compass Rose,United States,Y
Compass International Airways,\N,,CPS,COMPASS,United Kingdom,N
Compuflight Operations Service,\N,,XCO,,United States,N
Compuserve Incorporated,\N,,XCS,,United States,N
